product_code,product_name,category_0,category_1,category_2,category_3,category_4,category_5,category_6,category_7,category_8,category_9,brand_name,maker,origin,price_1,price_2,price_3,evaluation_score,comment_count
1130467787,[JJ지고트]소매 레이스의 케이프형 원피스(GGFC000718),홈,롯데백화점,여성캐주얼,원피스,쉬폰/레이스원피스,,,,,,JJ지고트,(주)바바패션,한국,"69,000","59,340","56,370",,24
1105078322,[박싱데이 한정특가] 다이슨/블루에어 최대 할인 특가전,홈,생활/계절/주방가전,청소기,진공청소기,다이슨 dyson,,,,,,,,,"84,800","83,950",,,59
12492160,[케네스콜(KENNETH COLE)]케네스콜 여성 울혼방 더블기모와이드 스판팬츠 2종 (블랙 + 택1),홈,TV쇼핑,여성의류,,,,,,,,케네스콜(KENNETH COLE),삼농,중국,"49,000","48,000","45,600",,1959
1132331648,[아씨우리옷][아씨우리옷] 명절  아동한복 초특가 11종 택1,홈,U아동관,유아동의류/잡화,시즌/테마/한복,보리보리 전문관,유아동관☞키즈멤버쉽,한복/소품,아씨우리옷,,,아씨우리옷,(주)자연,한국/중국,"19,000",,"18,050",,24
12491330,[케아][케아][여성] 15년 F/W KEA 트위드 스니커즈,홈,TV쇼핑,스포츠레저,,,,,,,,케아,㈜이에스브이,한국,"39,000","35,100","33,340",,756
12503788,[코렐(CORELLE)]코렐 라일락 브러쉬 10인조 홈세트 38pcs + 코렐 정품 코디네이츠 수저 10인조세트,홈,TV쇼핑,주방,,,,,,,,코렐(CORELLE),월드키친,미국,"299,000","288,000","273,600",,211
12503059,[몰리즈][MOLLIS] 몰리즈 14K  로즈크로버 목걸이 컬렉션,홈,TV쇼핑,명품/쥬얼리,,,,,,,,몰리즈,(주)조앤골드,한국,"199,000","198,000","188,100",,197
1124541057,[스타우브(STAUB)]쉐프의 애장품! 원형꼬꼬떼 16/18/20cm(블랙/그레이 택),홈,주방,식기/용기,더키친갤러리관,명품브랜드관,공기/대접/뚝배기,뚝배기,,,,,,,"139,000","118,150",,,55
12501583,"[진도끌레베]진도 끌레베 클래식 밍크 풀스킨 휘메일 자켓(EJ82)- 블랙,브라운",홈,TV쇼핑,여성의류,,,,,,,,진도끌레베,파이스트,중국,"1,990,000","1,963,140","1,864,980",,55
1000759582,[롯데백화점상품권][지류]롯데상품권 10만원권,홈,상품권/e쿠폰,백화점/마트상품권,yes24도서,롯데상품권,[지류]롯데상품권,,,,,롯데백화점상품권,롯데쇼핑,한국,"100,000",,,,1248
1130519276,[마마인하우스 BY박홍근] 1+1 본염극세사 차렵이불세트(그레이침구세트 사은품),홈,침구/커튼/카페트,침구세트,"이불패드세트(싱글,슈퍼싱글)",10만원미만,,,,,,,,,"79,900","78,900",,,448
1071567378,[리복(REEBOK)-]리복 클래식 펌프 그래프라이트 V60505,홈,롯데아울렛,스포츠/아웃도어,스포츠 슈즈,스포츠/기능화,워킹화/런닝화,,,,,리복(REEBOK)-,아디다스코리아,중국,"29,000",,"27,550",,24
12504225,[인터파크투어][서유럽][2/15-3/14(월수토)출발]아시아나+서유럽+이태리일주+베네룩스+남프랑스 10국 16일(성인/아동),홈,TV쇼핑,여행/서비스,,,,,,,,인터파크투어,인터파크투어,한국,"2,490,000","2,489,000","2,364,550",,0
1092773394,"[아이나비][3.4~3.31까지, 출장장착쿠폰증정]FXD950VIEW (16GB) 기본패키지 / 풀HD&HD 2채널",홈,휴대폰/음향/차량용기기,블랙박스,아이나비(iNAVI),,,,,,,아이나비,팅크웨어,대한민국,"219,000",,"208,050",,21
12493159,[씨티지(CITY GEE)]CityGee 씨티지 프티앙쥬 폭스방울 밍크모자,홈,TV쇼핑,여성의류,,,,,,,,씨티지(CITY GEE),온돌레더패션,중국,"59,000","58,000","55,100",,1039
12433129,판매불가 상품,,,,,,,,,,,,,,,,,,
1098134542,[브라운/드롱기/켄우드]★박싱데이 단독특가★ 주방가전 모음 (핸드블랜더/에스프레소머신/키친머신),홈,생활/계절/주방가전,전기주전자/토스터기,토스터기,기타브랜드,,,,,,,,,"121,430","119,000",,,377
1096015515,[푸마골프(PUMA GOLF)]푸마골프 웜셀 히터렉스 스판 기모 골프바지(남성),홈,골프클럽/패션,남성골프의류,바지,,,,,,,푸마골프(PUMA GOLF),푸마골프,한국,"33,000",,"31,350",,159
1129659889,[이앤씨(ENC)][이앤씨/씨씨콜렉트]대체불가! 겨울아우터 최종가전!,홈,롯데백화점,여성캐주얼,코트,패딩/다운코트,,,,,,,,,"149,500","125,650",,,33
1132311224,판매불가 상품,,,,,,,,,,,,,,,,,,
1113567444,[빈폴 아웃도어]도브다운 오리지널 블루 공용 퍼 장식 후드 짚업 다운 점퍼(BO5838018P),홈,빈폴브랜드관,아우터/패션잡화,점퍼,,,,,,,빈폴 아웃도어,제일모직㈜,베트남,"208,600","207,560","197,180",,57
1131254259,[나이키]616723-009 나이키 에어 맥스 테아,홈,스포츠패션/슈즈,스포츠슈즈,남성슈즈,런닝/워킹화,,,,,,나이키,나이키,중국,"139,000",,"132,050",,0
1080931010,[이쯔][삼둥이소파]책상과 쇼파가 하나로! 이쯔 포포 소파&이쯔 유아쇼파 外(8종 택1),홈,U아동관,발육용품/가구/매트,유아동 가구/침구,낮잠이불,전체보기,,,,,,,,"44,900","42,650",,,479
12499216,"[어니스트 슈퍼푸드][NEW]어니스트 유기농 코코넛오일 5병+코코넛 비누 (오일 500ml*5병, 총 2,500ml)",홈,TV쇼핑,식품/건강식품,,,,,,,,어니스트 슈퍼푸드,"TROPICAL NUTRITION CO., LTD",태국,"69,900","68,900","65,450",98,1088
1130749705,[밀레(MILLET)]밀레 콜드 제로 헤비다운 자켓 [MXJWD400],홈,롯데백화점,아웃도어/골프/레저,남성등산복,다운/패딩재킷/점퍼,덕다운/패딩,,,,,밀레(MILLET),(주)밀레,베트남,"99,000",,"94,050",,12
1087939210,[롯데백화점] 케이투 VS 아이더 F/W빅매치! 신상다운 가격인하 20종택1,홈,롯데백화점,아웃도어/골프/레저,등산/캠핑용품,그늘막/타프/사이드월,,,,,,,,,"168,000","142,800",,,546
1128000268,온앤온/올리브데올리브 보고만 있어도 뿌듯한 ITEM 20종택1,홈,롯데백화점,여성캐주얼,코트,롱코트,,,,,,,,,"129,000","109,650",,,44
12496087,[브라스 파티]브라스파티 크레타백,홈,TV쇼핑,패션잡화,,,,,,,,브라스 파티,㈜에이앤씨마스터,중국,"55,000","54,000","51,300",,63
1128970796,[JJ지고트]라쿤털 트리밍 후드의 니트소매 다운패딩(GGFK407169),홈,롯데백화점,여성캐주얼,점퍼,패딩/다운점퍼,,,,,,JJ지고트,(주)바바패션,베트남,"99,000","87,120","82,760",,5
1131247512,빈폴ACC 베스트30 신학기백팩/신상수지백입고,홈,패션잡화,핸드백/가방,백팩,백팩,,,,,,,,,"75,600","65,770",,,45
1070016563,[올리타리아]이탈리아의 맛과 풍미가 살아있는 오일선물세트,홈,롯데아이몰,브랜드선물세트,올리타리아/소르바스,,,,,,,,,,,"18,500",,,1195
1131043255,[맛다름]1+1 배 5kg(11입내)+사과 3.7kg(16입내) 실속 선물세트!,홈,신선식품,과일/농산물,과일,과일혼합세트,,,,,,맛다름,㈜농업회사사법인 이에프시,한국,"29,900",,"28,400",89,30
1131145968,[블루독]티셔츠/바지/점퍼/자켓 19종 1택,홈,U아동관,롯데백화점 아동의류/잡화,아동의류/남아/3~9세,티셔츠,맨투맨/라운드넥/브이넥티,긴팔,,,,,,,"32,000","27,200",,,251
1129448464,[힐링큐]힐링큐 뉴힐링 오리지널S 목어깨안마기/KW-3300S NEW,홈,건강/실버용품,안마의자/안마기/렌탈,실버클리닉365,안마기/마사지기,어깨/목안마기,,,,,힐링큐,"GUANGZHOU HUMMATE ELECTRONICS TECHNOLOGY CO.,LTD",중국,"59,000",,"56,050",,19
12480430,[이지스피릿(슈즈)]이지스피릿 올레시아 컴포트화,홈,TV쇼핑,패션잡화,,,,,,,,이지스피릿(슈즈),JAG FOOTWEAR,중국,"29,000",,,,474
1129487477,[쉬즈미스(SHESMISS)]지퍼포인트 랩스타일치마반바지(SWSPE80010),홈,롯데백화점,여성정장/모피,팬츠,핫팬츠/반바지,,,,,,쉬즈미스(SHESMISS),(주) 엠에스트레이딩,중국,"20,000","17,000","16,150",,33
1068485134,[프로텍트어베드]알러지&진드기방지 퓨어 기능성방수베개커버/매트커버,홈,침구/커튼/카페트,침구단품,침대/매트커버,매트리스커버/침대커버,,,,,,,,,,"19,900",,,5479
1101456102,"[디스커버리]남녀 마운틴 쿡 다운 자켓 DMDJ7C461,DWDJ7D461",홈,롯데백화점,아웃도어/골프/레저,남성등산복,다운/패딩재킷/점퍼,덕다운/패딩,,,,,디스커버리,(주)에프앤에프,베트남,"234,000","209,550","199,070",,5
1131444876,[토리버치][토리버치] 여성 가방/지갑 인기모델,홈,수입명품,핸드백/가방,숄더백,숄더백,,,,,,,,,"150,000","120,000",,,11
1109852178,★한샘★특가상품★한샘 식기 건조대 모음전 ★할인 이벤트★,홈,주방,수납/정리,더키친갤러리관,명품브랜드관,식기건조대/싱크선반,1단식기건조대,,,,,,,,"26,100",,,186
1134851606,[오리진스]하나 사면 하나 더! 1+1 특별 구성 세트,홈,롯데백화점,명품화장품,스킨케어,스킨케어세트,,,,,,,,,"43,000","38,700",,,60
12481236,[신한생명]신한생명 참좋은 암보험 PLUS (일반),홈,,,,,,,,,,신한생명,신한생명,한국,,,,,443
12504013,[에트로(ETRO)]ETRO(에트로) 크로와상 크로스백 (6687-1893),홈,TV쇼핑,명품/쥬얼리,,,,,,,,에트로(ETRO),ETRO,이탈리아,"345,000","342,280","325,170",,23
1127735140,[예닮][예닮] 베이직 예소정/아동한복/유아한복/여아한복/장신구,홈,U아동관,유아동의류/잡화,시즌/테마/한복,보리보리 전문관,유아동관☞키즈멤버쉽,한복/소품,예닮한복,,,예닮,단동금상무역유한회사,중국,"37,000",,"35,150",,24
1133472212,[JJ지고트]신축성소재의 핏이 너무 예쁜 체크패턴 자켓(GGZFK400264),홈,롯데백화점,여성캐주얼,재킷,노카라/플랫카라재킷,,,,,,JJ지고트,㈜바바패션,한국,"49,000","41,650","39,570",,6
1130702506,[헤라(HERA)][설] 에이지어웨이 인텐시브 2종(+1만원상품권+13종)세트,홈,롯데백화점,명품화장품,세트,스킨케어세트,스킨로션세트,,,,,헤라(HERA),(주)아모레퍼시픽,한국,"105,000",,"99,750",,72
1130539458,"[슈콤마보니]DG4DX16004BWX ( Space NO.7) 남,여 공용 스니커즈",홈,롯데백화점,패션슈즈/악세서리,남성화,스니커즈/캔버스화,,,,,,슈콤마보니,코오롱인더스트리,국산 및 수입산,"278,000","276,610","262,780",,2
1107101441,[미니아트]데일리 포인트 14K Gold-pin 귀걸이★ 심쿵특가,홈,보석/쥬얼리/시계,쥬얼리,귀걸이,골드,,,,,,,,,,"7,900",,,192
12493852,[보니스팍스]보니스팍스 울 스타디움 점퍼코트,홈,TV쇼핑,여성의류,,,,,,,,보니스팍스,(주)메이븐에프씨,베트남,"108,000","107,000","101,650",,233
12485600,[리가(LEEGA)]LEEGA 리가 볼륨 라쿤 렉스 후드 베스트,홈,TV쇼핑,여성의류,,,,,,,,리가(LEEGA),㈜리가,중국,"198,000","197,000","187,150",,247
1122571255,[페레가모][Salvatore Ferragamo][페라가모][당일출고] 16SS 남성 머니클립/반지갑 66-8060/66-7069/66-9406/66-9411,홈,수입명품,지갑,반지갑,반지갑,,,,,,,,,"186,370","164,010",,,80
4055435,[논산축협]1등급 장군한우 갈비세트 2호(3.2kg) - 갈비 800g x 4,홈,신선식품,축산물,한우,갈비,,,,,,논산축협,논산계룡축산업협동조합,한국,"149,000",,"141,550",97,244
1130709432,[패션지오]상상 그 이상의 SALE 자켓아우터 1만원대~,홈,여성의류,미시/마담/홈쇼핑브랜드,홈쇼핑 앵콜상품,자켓/점퍼/코트,,,,,,,,,,"17,800",,,280
12494630,[보루네오]보루네오 벨로체 텐셀 와이드 7존 독립스프링 침대 (킹),홈,TV쇼핑,가구/인테리어,,,,,,,,보루네오,주)세양베드시스템,한국,"949,000","878,000","834,100",,127
12495811,[이자녹스][이자녹스] 프리미엄 라인 셀레니엄 스페셜 패키지,홈,TV쇼핑,화장품/이미용,,,,,,,,이자녹스,엘지생활건강,한국,"148,000","147,000","139,650",,105
1075558950,[LG전자]Smart+ Full HD LED TV 106 cm 42LF5800(스탠드형/벽걸이형),홈,TV/냉장고/세탁기/에어컨,영상가전,LED TV,LG (엘지),,,,,,LG전자,(주)LG전자,한국,"716,520","630,540","599,010",,154
1130539494,"[슈콤마보니]LSKX55271GY (HEAVEN NO.7) 남,여 공용 스니커즈",홈,롯데백화점,패션슈즈/악세서리,남성화,스니커즈/캔버스화,,,,,,슈콤마보니,코오롱인더스트리,국산 및 수입산,"278,000","276,610","262,780",,1
1133485012,[빈폴]류준열이 추천하는 빈폴 BEST 니트 30종 택1,홈,남성의류,니트/가디건/조끼,짚업,집업/후드가디건,,,,,,,,,"124,600","105,910",,,17
1096552933,[고세] 롱부츠/앵클/부띠 外 20종 택1,홈,패션슈즈,여성화,디자이너슈즈몰,부츠,앵클부츠,,,,,,,,,"49,000",,,212
12503895,[휴롬]프리미엄 휴롬 주스기 셀럽(HVS-STF14),홈,TV쇼핑,가전,,,,,,,,휴롬,휴롬,한국,"399,000","320,100","304,090",,852
1134119066,[JJ지고트]날씬한 핏앤 플레어 라인의 롱 코트+ 벨트 (GGZFK400667),홈,롯데백화점,여성캐주얼,코트,롱코트,,,,,,JJ지고트,㈜바바패션,중국,"79,000","71,100","67,540",,25
1130793977,[보루네오] 베니스or로니 프라임 라텍스탑 소파 3인/4인/6인,홈,거실/침실가구,TV쇼핑상품,소파,소파,,,,,,,,,"898,000","648,400",,,5407
1109876263,"[베일리바오]★스크래치★베일리바오 아기머리보호대/KC인증[베일리바오정품] 최초가: [38,000원] (택1)",홈,U아동관,발육용품/가구/매트,놀이방매트/안전용품,실내 안전용품,전체보기,,,,,,,,,"15,900",,,72
1103939661,[포트메리온][포트메리온] 보타닉가든 악센트볼 5p,홈,주방,식기/용기,더키친갤러리관,명품브랜드관,접시/찬기,접시,,,,포트메리온,포트메리온,중국,"42,000",,"39,900",,128
12503876,[마마인하우스BY박홍근]●[마마인하우스by박홍근][S+S]착번극세사 차렵침구풀세트,홈,,,,,,,,,,마마인하우스BY박홍근,박홍근홈패션,한국,"99,900","98,900","93,950",,60
1055732044,[쿠쿠][후라이팬 세트 사은품 (2/15~3/14)] 쿠쿠 10인용 풀스텐 IH압력밥솥 CRP-AHP1010FS,홈,생활/계절/주방가전,쿠쿠,IH압력밥솥,,,,,,,쿠쿠,쿠쿠전자(주),한국,"418,000","361,480","343,410",,53
1115646483,[아디다스(퍼포먼스)]★ 인기 운동화 ZX 8000 / 제트엑스 팔천 6종 택1 (B24859 B24858 AQ5639 AQ5640),홈,롯데백화점,스포츠패션/슈즈,스포츠슈즈,운동화,공용,,,,,아디다스(퍼포먼스),ADIDAS AG,베트남,"65,000","55,250","52,490",,53
12503894,[엔비랍스터]자이언트킹 랍스터 3마리 (총 1.5kg이상) + 랍스터 크래커,홈,TV쇼핑,식품/건강식품,,,,,,,,엔비랍스터,(주) 하이넷씨푸드,캐나다,"79,900","78,900","74,950",90,728
1130983903,[아씨우리옷]名品한복의 대명사 아씨우리옷 설 한복 택1,홈,U아동관,유아동의류/잡화,시즌/테마/한복,보리보리 전문관,유아동관☞키즈멤버쉽,한복/소품,아씨우리옷,,,,,,,"17,900",,,333
1124334775,[노스페이스(THE NORTH FACE)]여성 부띠 패딩부츠 NZS99G53 LT,홈,롯데백화점,아웃도어/골프/레저,등산화,트래킹화,여성용,,,,,노스페이스(THE NORTH FACE),㈜영원아웃도어,방글라데시,"69,000","62,100","58,990",,11
1130539422,"[슈콤마보니]DG4DX16007GRY (Space NO.7) 남,여 공용 스니커즈",홈,롯데백화점,패션슈즈/악세서리,남성화,스니커즈/캔버스화,,,,,,슈콤마보니,코오롱인더스트리,국산 및 수입산,"278,000","276,610","262,780",,0
1093312137,[보니알렉스]천연램스 덕다운 코트(B4FX870C),홈,롯데백화점,여성캐주얼,점퍼,패딩/다운점퍼,,,,,,보니알렉스,(주)더휴컴퍼니,미얀마,"55,000",,"52,250",,30
1077845307,[가누다]★결제시10%즉시적립할인★기능성베개 가누다 블루라벨 & CV4 & 냅 19종,홈,건강/실버용품,온열매트/전기요,실버클리닉365,건강 베개/방석,베개,,,,,,,,,"98,000",,,262
1122916482,[하트앤소울][하트앤소울]여성울라이크후드구스코트,홈,트렌드패션,빅사이즈,오가게 전문관,빅사이즈,자켓/점퍼/코트,,,,,하트앤소울,(주)엠프로미스,베트남,"39,900",,"37,900",,30
12504062,[스칸맘][1세트]스칸맘 행주 8장+빅사이즈 행주 2장+크라프트백 2개+티타올 1개+우드트레이 1개+(무료체험 스칸맘 행주 1장),홈,TV쇼핑,주방,,,,,,,,스칸맘,테코트릭,스웨덴,"69,000","68,000","64,600",,176
1124350704,패션잡화 ETV BEST 상품 모음,홈,TV쇼핑,패션잡화,,,,,,,,,,,"268,000","265,660",,,9027
1115410650,[블랙야크(BLACKYAK)]B5XG6R자켓#1 윈드스토퍼 헤비 구스 다운자켓,홈,롯데백화점,아웃도어/골프/레저,남성등산복,다운/패딩재킷/점퍼,덕다운/패딩,,,,,블랙야크(BLACKYAK),블랙야크,베트남,"149,000","126,650","120,320",,82
12495868,[부케가르니]■[더블세트] 부케가르니 드레스퍼퓸&퍼퓸샤쉐,홈,TV쇼핑,생활/건강,,,,,,,,부케가르니,전진바이오팜,한국,"69,800","68,800","65,360",,715
1132524455,[셰프라인/키친아트]★박싱데이 단독특가★ 후라이팬/탈착법랑냄비세트/핸드블랜더 모음전 3종!,홈,주방,조리기구,더키친갤러리관,명품브랜드관,법랑,법랑세트,,,,,,,,"1,500",,,121
12495706,[페스포우][페스포우] 여성 휴론 풀스킨라쿤퍼 다운파카 (HURON PARKA),홈,TV쇼핑,여성의류,,,,,,,,페스포우,KNEGLOBAL,베트남,"148,000","147,000",,,1045
12500543,[조르쥬 레쉬]Georges Rech(조르쥬 레쉬) 셔링 미들부츠,홈,TV쇼핑,패션잡화,,,,,,,,조르쥬 레쉬,(주)벨몽테코리아,중국,"69,000","68,000","64,600",,194
1130539431,"[슈콤마보니]DG4DX16006BLU (Space NO.7) 남,여 공용 스니커즈",홈,롯데백화점,패션슈즈/악세서리,남성화,스니커즈/캔버스화,,,,,,슈콤마보니,코오롱인더스트리,국산 및 수입산,"278,000","276,610","262,780",,0
1081617779,[BSW][보만][비앙코] 착한간식 만들기!  BSW 간식맨 다용도메이커 외 12종 택1,홈,생활/계절/주방가전,그릴/튀김기/제빵기,샌드위치/와플/도넛,도넛메이커,,,,,,,,,,"15,700",,,258
1122553185,[패션지오]단독! FW 겨울패션 ~90%OFF,홈,여성의류,아우터/베스트/가죽/모피,코트,코트,,,,,,,,,,"17,800",,,664
1132521759,판매불가 상품,,,,,,,,,,,,,,,,,,
1133919377,[쉬즈미스(SHESMISS)]코트/패딩 11종 택1,홈,롯데백화점,여성정장/모피,코트,롱코트,,,,,,,,,"78,000","70,200",,,29
12499816,[프리마클라쎄(PRIMA CLASSE)]PRIMA CLASSE 모던 스윙백 (P158AS001),홈,TV쇼핑,명품/쥬얼리,,,,,,,,프리마클라쎄(PRIMA CLASSE),알비에로 마르티니,불가리아,"359,000","355,850","338,060",,59
1133414356,[킨더스펠]★아이몰단독최대55%OFF★ 킨더스펠 스노우점퍼/스노우보넷/스노우햇/다운패딩점퍼/다운패딩조끼 5종택1,홈,U아동관,유아동의류/잡화,점퍼/쟈켓/코트/패딩,보리보리 전문관,유아동관☞키즈멤버쉽,쟈켓/점퍼/패딩,쟈켓/점퍼,,,,,,"34,000","30,600",,,469
1101423287,[금강] 여성 스니커즈 18종 택1,홈,패션슈즈,스니커즈/캐쥬얼화,디자이너슈즈몰,캐쥬얼화,여성화,,,,,,,,"35,000","29,750",,,77
1081624248,"[예닮]아동한복 39,000원 균일가(베이직/예소정/쁘띠꼬까/예풍현 外)",홈,U아동관,유아동의류/잡화,시즌/테마/한복,보리보리 전문관,유아동관☞키즈멤버쉽,한복/소품,예닮한복,,,예닮,단동금상무역유한회사,중국,"39,000",,"37,050",,12
1130987602,김용수 생산자 나주신고배 선물세트 7.5kg 9-10과,홈,신선식품,과일/농산물,과일,배,,,,,,,,,,"29,900",,,964
1131200872,[리가(LEEGA)][B급상품] 렉스 풀스킨 모피코트 TNW4HB761,홈,롯데백화점,여성정장/모피,가죽/모피,모피/퍼코트,토끼털,,,,,리가(LEEGA),(주)리가,베트남,"248,000","246,760","234,420",,5
